source	target	score	edge type
Cebpa	Myh9	0.458306665890864	PPI
Cebpa	Nol6	0.458306665890864	PPI
Cebpa	Matr3	0.458306665890864	PPI
Wdtc1	Rbms2	0.458306665890864	PPI
Kcnk1	Arf6	0.458306665890864	PPI
Lmna	Mtap	0.458306665890864	PPI
Mafa	Dpy30	0.458306665890864	PPI
Bbs4	Fez1	0.458306665890864	PPI
Matr3	Ssbp3	0.458306665890864	PPI
Src	Skp2	0.458306665890864	PPI
Med19	Foxp3	0.458306665890864	PPI
Rbm4	Elf5	0.458306665890864	PPI
Rac1	Tradd	0.458306665890864	PPI
Wdtc1	Mat2b	0.458306665890864	PPI
Wdtc1	Alg2	0.458306665890864	PPI
Taf6l	Foxp3	0.458306665890864	PPI
Rgs14	Dhrs4	0.458306665890864	PPI
Peli2	Bcl10	0.458306665890864	PPI
Ulk1	Cabyr	0.458306665890864	PPI
Nanog	Thoc5	0.458306665890864	PPI
Krr1	Eed	0.458306665890864	PPI
Wdtc1	Aif1l	0.458306665890864	PPI
Tia1	Fscn1	0.458306665890864	PPI
Wdtc1	Csde1	0.458306665890864	PPI
Vps53	Eed	0.458306665890864	PPI
Runx2	Satb2	0.458306665890864	PPI
Anln	Eed	0.458306665890864	PPI
Smyd1	Naca	0.458306665890864	PPI
Sall4	Elf5	0.458306665890864	PPI
Gata1	Creb1	0.458306665890864	PPI
Cebpa	Thoc1	0.458306665890864	PPI
Ogg1	Xrn2	0.458306665890864	PPI
Crym	Tia1	0.458306665890864	PPI
Nanog	Nol6	0.458306665890864	PPI
Nanog	Senp3	0.458306665890864	PPI
Gnaz	Tia1	0.458306665890864	PPI
Rac2	Foxp3	0.458306665890864	PPI
Wdtc1	Coprs	0.458306665890864	PPI
Id3	Nphp4	0.458306665890864	PPI
Lnx1	Dgcr8	0.458306665890864	PPI
Rgs14	Arpc2	0.458306665890864	PPI
Ryk	Fzd8	0.458306665890864	PPI
Srprb	Trpv1	0.458306665890864	PPI
Rgs14	Mlc1	0.458306665890864	PPI
Rgs14	Cdipt	0.458306665890864	PPI
Brca1	Acaca	0.458306665890864	PPI
Hdac1	Gon4l	0.458306665890864	PPI
Hdac1	Ciart	0.458306665890864	PPI
Pcbp3	Nphp4	0.458306665890864	PPI
Opa1	Hspb2	0.458306665890864	PPI
Irf3	Zbp1	0.458306665890864	PPI
Adrb1	Pde4d	0.458306665890864	PPI
Dab1	Cul5	0.458306665890864	PPI
Kndc1	Raf1	0.458306665890864	PPI
Tradd	Wdtc1	0.458306665890864	PPI
Lbr	Wdtc1	0.458306665890864	PPI
Nup88	Eed	0.458306665890864	PPI
Prdm8	Epm2a	0.458306665890864	PPI
Kat5	Lima1	0.458306665890864	PPI
Nphp4	Rsrc1	0.458306665890864	PPI
Dhx9	Elf5	0.458306665890864	PPI
Wdtc1	Trex1	0.458306665890864	PPI
Mmp14	Dll1	0.458306665890864	PPI
Stat3	Efnb1	0.458306665890864	PPI
Ogg1	Lbr	0.458306665890864	PPI
Lmna	Rbm10	0.458306665890864	PPI
Atf4	Satb2	0.458306665890864	PPI
Lat	Foxp3	0.458306665890864	PPI
Psme3	Foxp3	0.458306665890864	PPI
Anxa2	Rgs14	0.458306665890864	PPI
Stat3	Pcbp1	0.458306665890864	PPI
Traf6	Bid	0.458306665890864	PPI
Sash3	Foxp3	0.458306665890864	PPI
Myd88	Tnip2	0.458306665890864	PPI
Kat5	Flii	0.458306665890864	PPI
Myo7a	Rpe65	0.458306665890864	PPI
Rgs14	Calb2	0.458306665890864	PPI
Akap1	Dnm1l	0.458306665890864	PPI
Cebpa	Top1	0.458306665890864	PPI
Ogg1	Sp3	0.458306665890864	PPI
Sap18	Cebpa	0.458306665890864	PPI
Atf4	Hif1a	0.458306665890864	PPI
Glrx5	Ehmt2	0.458306665890864	PPI
Rap1a	Foxp3	0.458306665890864	PPI
Ahsa1	Eed	0.458306665890864	PPI
Ercc3	Eed	0.458306665890864	PPI
Asph	Rab14	0.458306665890864	PPI
Sin3a	Sufu	0.458306665890864	PPI
Peg3	Eed	0.458306665890864	PPI
Cebpa	Cebpz	0.458306665890864	PPI
Nphp4	Kif2c	0.458306665890864	PPI
Crem	Xpo1	0.458306665890864	PPI
Rad51	Fbxw7	0.458306665890864	PPI
Rmi2	Tfe3	0.458306665890864	PPI
Zw10	Eed	0.458306665890864	PPI
Ubc	Irf5	0.458306665890864	PPI
Wdtc1	Mxra8	0.458306665890864	PPI
Eed	Pgam1	0.458306665890864	PPI
Foxp3	Nudt5	0.458306665890864	PPI
Setx	Kat5	0.458306665890864	PPI
Psmd4	Nfe2	0.458306665890864	PPI
Phf5a	Eed	0.458306665890864	PPI
Rgs14	Pygm	0.458306665890864	PPI
Cdk4	Cep57	0.458306665890864	PPI
Pa2g4	Elf5	0.458306665890864	PPI
Socs3	Bcl10	0.458306665890864	PPI
Rgs14	Ethe1	0.458306665890864	PPI
Axin1	Aida	0.458306665890864	PPI
Trpv1	Arl8a	0.458306665890864	PPI
Rsbn1	Foxp3	0.458306665890864	PPI
Apex1	Eed	0.458306665890864	PPI
Tfe3	Als2	0.458306665890864	PPI
Otud4	Bap1	0.458306665890864	PPI
Stx1a	Rusc1	0.458306665890864	PPI
Cd14	Lpar1	0.458306665890864	PPI
Wdr5	Ctcf	0.458306665890864	PPI
Rac1	Akip1	0.458306665890864	PPI
Mt3	Actb	0.458306665890864	PPI
Hdx	Kat5	0.458306665890864	PPI
Tfe3	Basp1	0.458306665890864	PPI
Stat3	Cyld	0.458306665890864	PPI
Kdm3a	Set	0.458306665890864	PPI
Mcm2	Kdm1a	0.458306665890864	PPI
Fbxw7	Timp4	0.458306665890864	PPI
Suz12	Foxp3	0.458306665890864	PPI
Suz12	Elf5	0.458306665890864	PPI
Trpv1	Aifm1	0.458306665890864	PPI
Cope	Kdm1a	0.458306665890864	PPI
Vamp2	Park7	0.458306665890864	PPI
Elf5	Hic2	0.458306665890864	PPI
Tbrg1	Kat5	0.458306665890864	PPI
Drd3	Palm	0.458306665890864	PPI
Dhrs4	Set	0.458306665890864	PPI
Nxn	Eed	0.458306665890864	PPI
Tbp	Naca	0.458306665890864	PPI
Trpv1	Snd1	0.458306665890864	PPI
Men1	Nfe2	0.458306665890864	PPI
Trpv1	Csde1	0.458306665890864	PPI
Sept2	Trpv1	0.458306665890864	PPI
Elf5	Zmym2	0.458306665890864	PPI
Elf5	Smc3	0.458306665890864	PPI
Elf5	Senp3	0.458306665890864	PPI
Eed	Vps25	0.458306665890864	PPI
Eed	Pcm1	0.458306665890864	PPI
Myo5a	Nos1	0.458306665890864	PPI
Foxp3	Senp3	0.458306665890864	PPI
Foxp3	Git2	0.458306665890864	PPI
Foxp3	Kifc1	0.458306665890864	PPI
Rbm39	Rsrc1	0.458306665890864	PPI
Ncoa5	Eed	0.458306665890864	PPI
Las1l	Nanog	0.458306665890864	PPI
Akap5	Kcnk2	0.458306665890864	PPI
Becn1	Tcam1	0.458306665890864	PPI
As3mt	Eed	0.458306665890864	PPI
Vdr	Tob2	0.458306665890864	PPI
Pa2g4	Tfe3	0.458306665890864	PPI
Ttc7b	Efr3b	0.458306665890864	PPI
Ltn1	Eed	0.458306665890864	PPI
Nomo1	Fbxw7	0.458306665890864	PPI
Irf7	Rsad2	0.458306665890864	PPI
Rgs14	Ly6h	0.458306665890864	PPI
Hcfc1	Nanog	0.458306665890864	PPI
Elf5	Akap8	0.458306665890864	PPI
Elf5	Mbd3	0.458306665890864	PPI
Ptov1	Uchl1	0.458306665890864	PPI
Trpv1	Rbm4	0.458306665890864	PPI
Trpv1	Acly	0.458306665890864	PPI
Eed	Arpc2	0.458306665890864	PPI
Eed	Get4	0.458306665890864	PPI
Eed	Rrp8	0.458306665890864	PPI
Eed	Fiz1	0.458306665890864	PPI
Foxp3	Park7	0.458306665890864	PPI
Luc7l	Rsrc1	0.458306665890864	PPI
Cwc15	Ehmt2	0.458306665890864	PPI
Mcrs1	Med21	0.458306665890864	PPI
Thada	Eed	0.458306665890864	PPI
Becn1	Tlr4	0.458306665890864	PPI
Pebp1	Tfe3	0.458306665890864	PPI
Ciart	Cry2	0.458306665890864	PPI
Becn1	Grid2	0.458306665890864	PPI
Farp1	Rgs14	0.458306665890864	PPI
Tank	Ripk1	0.458306665890864	PPI
Eed	Pmvk	0.458306665890864	PPI
Medag	Wdtc1	0.458306665890864	PPI
Calr	Tfe3	0.458306665890864	PPI
Ptma	Tfe3	0.458306665890864	PPI
Tfe3	Dpy30	0.458306665890864	PPI
Rbx1	Mcl1	0.458306665890864	PPI
Trpv1	Eif3b	0.458306665890864	PPI
Sycp2	Smc3	0.458306665890864	PPI
Aldoc	Tia1	0.458306665890864	PPI
Med14	Nphp4	0.458306665890864	PPI
Nsun2	Nanog	0.458306665890864	PPI
Ets1	Gfi1	0.458306665890864	PPI
Pdia3	Tia1	0.458306665890864	PPI
Ttf1	Wwtr1	0.458306665890864	PPI
Tdrd3	Foxp3	0.458306665890864	PPI
Rara	Kcnd2	0.458306665890864	PPI
Apex1	Sin3a	0.458306665890864	PPI
Opa1	Rgs14	0.458306665890864	PPI
Myd88	Arl1	0.458306665890864	PPI
Foxp3	Aplf	0.458306665890864	PPI
Nanog	Nip7	0.458306665890864	PPI
Eri1	Lsm4	0.458306665890864	PPI
Foxp3	Npm3	0.458306665890864	PPI
Arpc4	Eed	0.458306665890864	PPI
Eed	Psmg2	0.458306665890864	PPI
Tia1	Pdxk	0.458306665890864	PPI
Tfe3	Rmi1	0.458306665890864	PPI
Wdtc1	Asph	0.458306665890864	PPI
Wdtc1	Snx2	0.458306665890864	PPI
Wdtc1	Mms19	0.458306665890864	PPI
Wdtc1	Uchl5	0.458306665890864	PPI
Top1	Foxp3	0.458306665890864	PPI
Mef2d	Kdm1a	0.458306665890864	PPI
Nop14	Foxp3	0.458306665890864	PPI
Jun	Cyld	0.458306665890864	PPI
Fcho2	Trpv1	0.458306665890864	PPI
Tkt	Tfe3	0.458306665890864	PPI
Psme4	Iqcb1	0.458306665890864	PPI
Nphp4	Rbpms	0.458306665890864	PPI
Naca	Hspb2	0.458306665890864	PPI
Sap30	Ifrd1	0.458306665890864	PPI
Nphp4	Pde4d	0.458306665890864	PPI
Gstp1	Eed	0.458306665890864	PPI
Nphp4	Gsdma	0.458306665890864	PPI
Nphp4	Pygl	0.458306665890864	PPI
Fto	Eed	0.458306665890864	PPI
Cbl	Dlg1	0.458306665890864	PPI
Cebpa	Rrp12	0.458306665890864	PPI
Mael	Tdrd1	0.458306665890864	PPI
Nkrf	Eed	0.458306665890864	PPI
Xrcc6	Lmna	0.458306665890864	PPI
Msl1	Foxp3	0.458306665890864	PPI
Chp1	Wdtc1	0.458306665890864	PPI
Wdtc1	Luc7l	0.458306665890864	PPI
Wdtc1	Erp44	0.458306665890864	PPI
Eif3l	Eed	0.458306665890864	PPI
Pdk4	Creb1	0.458306665890864	PPI
Foxf1	Fancl	0.458306665890864	PPI
Itpr1	Grid2	0.458306665890864	PPI
Atad5	Foxp3	0.458306665890864	PPI
Cebpa	Mta2	0.458306665890864	PPI
Wls	Wdtc1	0.458306665890864	PPI
Trpv1	Pllp	0.458306665890864	PPI
Hprt	Tia1	0.458306665890864	PPI
Nr0b2	Irak1	0.458306665890864	PPI
Tfe3	Aplf	0.458306665890864	PPI
Sin3b	Mael	0.458306665890864	PPI
Ep400	Kifc1	0.458306665890864	PPI
Nanog	Stag1	0.458306665890864	PPI
Nanog	Brms1	0.458306665890864	PPI
Egr1	G3bp1	0.458306665890864	PPI
Thy1	Trpv1	0.458306665890864	PPI
L1cam	Stx12	0.458306665890864	PPI
Cebpa	Rad21	0.458306665890864	PPI
Wdtc1	Nubp2	0.458306665890864	PPI
Pcbp1	Iqcb1	0.458306665890864	PPI
Thy1	Tia1	0.458306665890864	PPI
Lcor	Kdm1a	0.458306665890864	PPI
Nphp4	Cdc7	0.458306665890864	PPI
Hprt	Wdtc1	0.458306665890864	PPI
Cdc42	Vamp2	0.458306665890864	PPI
Kdm1a	Elf5	0.458306665890864	PPI
Pgk1	Tfe3	0.458306665890864	PPI
Elf5	Flnc	0.458306665890864	PPI
Eed	Eif3k	0.458306665890864	PPI
Eed	Eny2	0.458306665890864	PPI
Eed	Arpc3	0.458306665890864	PPI
Eed	Vps29	0.458306665890864	PPI
Pcbp2	Skor1	0.458306665890864	PPI
Fez2	Wdtc1	0.458306665890864	PPI
Fgf1	Fbxw7	0.458306665890864	PPI
Spag7	Wdtc1	0.458306665890864	PPI
Mark2	Trpv1	0.458306665890864	PPI
Iqcb1	Mms19	0.458306665890864	PPI
Tia1	Nampt	0.458306665890864	PPI
Wdtc1	Stx17	0.458306665890864	PPI
Tia1	Psmd8	0.458306665890864	PPI
Grm5	Pin1	0.458306665890864	PPI
Eed	Gars	0.458306665890864	PPI
Wdtc1	Psmg1	0.458306665890864	PPI
Eed	Mms19	0.458306665890864	PPI
Nphp4	Cdk12	0.458306665890864	PPI
Eed	Vps35	0.458306665890864	PPI
Wdtc1	Nudt5	0.458306665890864	PPI
Eed	Dctn5	0.458306665890864	PPI
Foxp3	Cenpq	0.458306665890864	PPI
Foxp3	Sf3a3	0.458306665890864	PPI
Mta1	Set	0.458306665890864	PPI
Aldoa	Tfe3	0.458306665890864	PPI
Pcna	Eed	0.458306665890864	PPI
Cebpz	Foxp3	0.458306665890864	PPI
Ifit3	Wnt9a	0.458306665890864	PPI
Myef2	Foxp3	0.458306665890864	PPI
Fas	Cd5l	0.458306665890864	PPI
Suz12	Ehmt2	0.458306665890864	PPI
Cebpa	Stag1	0.458306665890864	PPI
Srsf1	Rsrc1	0.458306665890864	PPI
Cox15	Eed	0.458306665890864	PPI
Srp68	Eed	0.458306665890864	PPI
Iqcb1	Akap8	0.458306665890864	PPI
Tex10	Nanog	0.458306665890864	PPI
Bax	Nt5c	0.458306665890864	PPI
Cebpa	Lbr	0.458306665890864	PPI
Fmnl3	Eed	0.458306665890864	PPI
Zbp1	Tbk1	0.458306665890864	PPI
Nphp4	Orc1	0.458306665890864	PPI
Nop14	Eed	0.458306665890864	PPI
Wdtc1	Ace2	0.458306665890864	PPI
Nphp4	Prkdc	0.458306665890864	PPI
Eed	Nip7	0.458306665890864	PPI
Wdtc1	Clic1	0.458306665890864	PPI
Trpv1	Mbnl1	0.458306665890864	PPI
Eed	Cndp2	0.458306665890864	PPI
Bola2	Eed	0.458306665890864	PPI
Tfe3	Phf14	0.458306665890864	PPI
Atad5	Rad9a	0.458306665890864	PPI
Fxr1	Nanog	0.458306665890864	PPI
Eed	Clic1	0.458306665890864	PPI
Gstm1	Wdtc1	0.458306665890864	PPI
Cpsf4	Eed	0.458306665890864	PPI
Foxp3	Rrp8	0.458306665890864	PPI
Rad21	Foxp3	0.458306665890864	PPI
Snd1	Eed	0.458306665890864	PPI
Ahdc1	Nanog	0.458306665890864	PPI
Trpv1	Twf1	0.458306665890864	PPI
Trpv1	Atad1	0.458306665890864	PPI
Tfe3	Pgam5	0.458306665890864	PPI
Otub1	Eed	0.458306665890864	PPI
Nphp4	Chd4	0.458306665890864	PPI
Haus4	Foxp3	0.458306665890864	PPI
Jun	Bag1	0.458306665890864	PPI
Lnx2	Srr	0.458306665890864	PPI
Arpc5	Arpin	0.458306665890864	PPI
Myh9	Nphp1	0.458306665890864	PPI
Tia1	Stx1b	0.458306665890864	PPI
Tpm3	Tfe3	0.458306665890864	PPI
Tia1	Otub1	0.458306665890864	PPI
Nphp4	Eri1	0.458306665890864	PPI
Nphp4	Rbm4	0.458306665890864	PPI
Mkrn3	Nptx1	0.458306665890864	PPI
Tia1	Actn4	0.458306665890864	PPI
Egr1	Pin1	0.458306665890864	PPI
Tia1	Tppp	0.458306665890864	PPI
Tia1	Cenpv	0.458306665890864	PPI
Fez1	Cdc20	0.458306665890864	PPI
Bcl2	Tcam1	0.458306665890864	PPI
Aplp1	Vgf	0.458306665890864	PPI
Tfdp1	Epc1	0.458306665890864	PPI
Cebpa	Nol10	0.458306665890864	PPI
Cnot7	Wdtc1	0.458306665890864	PPI
Myd88	Tank	0.458306665890864	PPI
Bad	Wasf1	0.458306665890864	PPI
Dbnl	Foxp3	0.458306665890864	PPI
Mcm10	Foxp3	0.458306665890864	PPI
Bax	Foxp3	0.458306665890864	PPI
Asns	Tfe3	0.458306665890864	PPI
Foxf1	Fanca	0.458306665890864	PPI
Rad21	Nde1	0.458306665890864	PPI
Kntc1	Eed	0.458306665890864	PPI
Nisch	Iqcb1	0.458306665890864	PPI
Ccar2	Ssbp3	0.458306665890864	PPI
Adrb2	Kcnk2	0.458306665890864	PPI
Snd1	Elf5	0.458306665890864	PPI
Nphp4	Dab1	0.458306665890864	PPI
Prdx1	Nphp4	0.458306665890864	PPI
Kdm1a	Ddx1	0.458306665890864	PPI
Nphp4	Epha2	0.458306665890864	PPI
Nphp4	Lima1	0.458306665890864	PPI
Rab8a	Smcr8	0.458306665890864	PPI
Nphp4	Osr1	0.458306665890864	PPI
Nphp4	Amfr	0.458306665890864	PPI
Arpc4	Rgs14	0.458306665890864	PPI
Cdc42	Rgs14	0.458306665890864	PPI
Itpr1	Grm1	0.458306665890864	PPI
Ubc	Ebp	0.457372933173794	PPI
Ubc	Ap2m1	0.457372933173794	PPI
Drp2	Sntg1	0.457372933173794	PPI
Enah	Trim9	0.457372933173794	PPI
Ubc	Otud5	0.457372933173794	PPI
Ubc	Khnyn	0.457372933173794	PPI
Ubc	Gga3	0.457372933173794	PPI
Diap2	Ubc	0.457372933173794	PPI
Ubc	Ap2a1	0.457372933173794	PPI
Ubc	Lama1	0.457372933173794	PPI
Ubc	Pde12	0.457372933173794	PPI
Ubc	Slmap	0.457372933173794	PPI
Ubc	Ap2b1	0.457372933173794	PPI
Ubc	Ube3b	0.457372933173794	PPI
Ubc	Psmd6	0.457372933173794	PPI
Drp2	Sntg2	0.457372933173794	PPI
Ubc	Ap2a2	0.457372933173794	PPI
Ubc	Psmd5	0.457372933173794	PPI
Unc5c	Flrt1	0.457372933173794	PPI
Ubc	Dhx32	0.457372933173794	PPI
Ubc	Gcdh	0.457372933173794	PPI
Ufm1	Ufsp1	0.457372933173794	PPI
Reps1	Ubc	0.457372933173794	PPI
Ubc	Gpc4	0.457372933173794	PPI
Ubc	Clpb	0.457372933173794	PPI
Ubc	Ubac2	0.457372933173794	PPI
Ubc	Ddx56	0.457372933173794	PPI
Cd44	Tiam2	0.457372933173794	PPI
Nedd8	Senp8	0.457372933173794	PPI
Flrt1	Unc5d	0.457372933173794	PPI
Flrt1	Unc5b	0.457372933173794	PPI
Msx1	Mc3r	0.457372933173794	PPI
Nedd4	N4bp1	0.457372933173794	PPI
Pcnt	Nde1	0.457333576287593	PPI
Plcb2	Calu	0.457333576287593	PPI
Dvl3	Nkd1	0.457333576287593	PPI
Plcg1	Gab1	0.457333576287593	PPI
Zfp54	Pak1	0.457333576287593	PPI
Met	Gab1	0.457333576287593	PPI
Hax1	Stat3	0.457333576287593	PPI
Rac1	Ltbp1	0.457333576287593	PPI
Bach2	Plcg2	0.457333576287593	PPI
Socs3	Lepr	0.457333576287593	PPI
Parp1	Traf1	0.457333576287593	PPI
Lsm5	Lsm7	0.457333576287593	PPI
Kif23	Tex14	0.457333576287593	PPI
Fos	Tdg	0.457333576287593	PPI
Rac1	Nono	0.457333576287593	PPI
Pak1	Rac2	0.457333576287593	PPI
Abl1	Epha4	0.457333576287593	PPI
Irak1	Parvg	0.457333576287593	PPI
Rpn1	Pdpk1	0.457333576287593	PPI
Stat1	Rufy1	0.457333576287593	PPI
Ssbp2	Lhx9	0.457333576287593	PPI
Med28	Med30	0.457333576287593	PPI
Xiap	Irak1	0.457333576287593	PPI
Plcb2	Lmnb1	0.457333576287593	PPI
Atg12	Atg7	0.457333576287593	PPI
Prex1	Abi1	0.457333576287593	PPI
Ryr1	Rcn2	0.457333576287593	PPI
Calr	Nck1	0.457333576287593	PPI
Plcg1	Rbp2	0.457333576287593	PPI
Hdac4	Sync	0.457333576287593	PPI
Dll4	Magi2	0.457333576287593	PPI
Dvl3	Nkd2	0.457333576287593	PPI
Pak1	Nck1	0.457333576287593	PPI
Aldoa	Btk	0.457333576287593	PPI
Rac1	Rhoa	0.457333576287593	PPI
Dll1	Mpdz	0.457333576287593	PPI
Dll1	Magi3	0.457333576287593	PPI
Fzd7	Dlg2	0.457333576287593	PPI
Grb2	Cd2ap	0.457333576287593	PPI
Ddx42	Pdpk1	0.457333576287593	PPI
Pcbp2	Flnc	0.457333576287593	PPI
Aldoa	Pdpk1	0.457333576287593	PPI
Trps1	Rnf4	0.457333576287593	PPI
Rgs19	Gipc2	0.457333576287593	PPI
Pcbp1	Hdac9	0.457333576287593	PPI
Ubb	Desi1	0.457333576287593	PPI
Abl1	Abi1	0.457333576287593	PPI
Cryab	Plcg2	0.457333576287593	PPI
Magi3	Dll4	0.457333576287593	PPI
Dock1	Elmo3	0.457333576287593	PPI
Fzd4	Dlg2	0.457333576287593	PPI
Dvl1	Nkd2	0.457333576287593	PPI
Cdc42	Rac1	0.457333576287593	PPI
Grb2	Uck2	0.457333576287593	PPI
Grb2	Vav2	0.457333576287593	PPI
Dtnb	Traf1	0.457333576287593	PPI
Wipf1	Nck1	0.457333576287593	PPI
Dlg4	Fzd2	0.457333576287593	PPI
Traf1	Tank	0.457333576287593	PPI
Mylk	Flnb	0.457333576287593	PPI
Mylk	Rnf6	0.457333576287593	PPI
Traf1	Rnf31	0.457333576287593	PPI
Plcg2	Ndc80	0.457333576287593	PPI
Fzd4	Dlg1	0.457333576287593	PPI
Fyn	Bcar1	0.457333576287593	PPI
Grid1	Gopc	0.457333576287593	PPI
Mef2d	Hdac9	0.457333576287593	PPI
Hspb8	Bag3	0.457333576287593	PPI
Wnk4	Stk39	0.457333576287593	PPI
Rgs19	Gipc1	0.457333576287593	PPI
Mef2a	Hdac7	0.457333576287593	PPI
Fzd7	Dlg1	0.457333576287593	PPI
Traf1	Car11	0.457333576287593	PPI
Nck1	Psrc1	0.457333576287593	PPI
Otof	Stk39	0.457333576287593	PPI
Mef2d	Hdac5	0.457333576287593	PPI
Dvl1	Nkd1	0.457333576287593	PPI
Fzd4	Dlg4	0.457333576287593	PPI
Dlk1	Irak1	0.457333576287593	PPI
Rbm3	Abi1	0.457333576287593	PPI
Wasl	Snx5	0.457333576287593	PPI
Dock1	Zhx2	0.457333576287593	PPI
Akt2	Xpot	0.457333576287593	PPI
Kif5c	Ncoa2	0.457333576287593	PPI
Ephb2	Abl2	0.457333576287593	PPI
Ikzf3	Sumo1	0.457333576287593	PPI
Elmo1	Dock2	0.457333576287593	PPI
Atg10	Atg5	0.457333576287593	PPI
Calr	Traf6	0.457333576287593	PPI
Ncf4	Ncf1	0.457333576287593	PPI
Reps1	Plcg2	0.457333576287593	PPI
Abi1	Mink1	0.457333576287593	PPI
Elmo2	Dock1	0.457333576287593	PPI
Ncf4	Hdac4	0.457333576287593	PPI
Eya2	Six4	0.457333576287593	PPI
Tpm1	Abi1	0.457333576287593	PPI
Fzd1	Dlg2	0.457333576287593	PPI
Hdac7	Mef2c	0.457333576287593	PPI
Ncf1	Abi1	0.457333576287593	PPI
Btk	Ddx5	0.457333576287593	PPI
Jun	Tdg	0.457333576287593	PPI
Jun	Tpm1	0.457333576287593	PPI
Egr2	Nab1	0.457333576287593	PPI
Btk	Cbx1	0.457333576287593	PPI
Dvl2	Plcg2	0.457333576287593	PPI
Btk	Grb2	0.457333576287593	PPI
Btk	Kcmf1	0.457333576287593	PPI
Fzd1	Dlg4	0.457333576287593	PPI
Shc1	Brsk1	0.457333576287593	PPI
Atg10	Atg12	0.457333576287593	PPI
Rac1	Evi5	0.457333576287593	PPI
Lyn	Klf5	0.457333576287593	PPI
Ncoa3	Sufu	0.457333576287593	PPI
Traf2	Zmiz1	0.457333576287593	PPI
Traf2	Fcrla	0.457333576287593	PPI
Wasf2	Brk1	0.457333576287593	PPI
Abi1	Ylpm1	0.457333576287593	PPI
Fzd1	Dlg1	0.457333576287593	PPI
Mdm2	Arrb1	0.457333576287593	PPI
Ncoa3	Pias1	0.457333576287593	PPI
Elf1	Srf	0.457333576287593	PPI
Epn1	Itsn1	0.457333576287593	PPI
Rad51	Mnd1	0.457333576287593	PPI
Ncoa3	Sap18	0.457333576287593	PPI
Traf2	Tank	0.457333576287593	PPI
Traf2	Mknk2	0.457333576287593	PPI
Stat3	Huwe1	0.457333576287593	PPI
Uck1	Plcg2	0.457333576287593	PPI
Dvl2	Nkd2	0.457333576287593	PPI
Hspb1	Stat3	0.457333576287593	PPI
Birc3	Pdpk1	0.457333576287593	PPI
Flna	Plcg2	0.457333576287593	PPI
Dab1	Lrp8	0.457333576287593	PPI
Kif5a	Ncoa2	0.457333576287593	PPI
Lepr	Socs7	0.457333576287593	PPI
Arrb1	Son	0.457333576287593	PPI
Btk	Ppm1g	0.457333576287593	PPI
Isl1	Ldb1	0.457333576287593	PPI
Clock	Cipc	0.457333576287593	PPI
Traf2	Cog2	0.457333576287593	PPI
Grb2	Gab2	0.457333576287593	PPI
Taf13	Taf11	0.457333576287593	PPI
Traf6	Fhl1	0.457333576287593	PPI
Elmo1	Dock1	0.457333576287593	PPI
Orc2	Cdt1	0.457333576287593	PPI
Ephb2	Pick1	0.457333576287593	PPI
Traf2	Lzts2	0.457333576287593	PPI
Atg10	Atg7	0.457333576287593	PPI
Btk	Mrc1	0.457333576287593	PPI
Dvl2	Nkd1	0.457333576287593	PPI
Dok6	Ntrk3	0.45688072841826	PPI
Ubr4	Otud5	0.45688072841826	PPI
Bach1	Hmmr	0.45688072841826	PPI
Myc	Epc1	0.445403188134077	PPI
Arl8a	Xpo7	0.445403188134077	PPI
Kdm1a	Xpo7	0.445403188134077	PPI
Tsc1	Fxr2	0.445403188134077	PPI
Crk	Rab38	0.445403188134077	PPI
Srsf2	Ccnt1	0.445403188134077	PPI
Shc1	Gab2	0.445403188134077	PPI
Dlg4	Sf3b3	0.445403188134077	PPI
Dlg4	Map1a	0.445403188134077	PPI
Tnik	Macf1	0.445403188134077	PPI
Zap70	Rhoh	0.445403188134077	PPI
Kcnq1	Set	0.445403188134077	PPI
Dnmt1	Suz12	0.445403188134077	PPI
Rab3c	Rab3b	0.445403188134077	PPI
Apex1	Hmgb1	0.445403188134077	PPI
Nfkb1	Tnip2	0.445403188134077	PPI
Max	Nanog	0.445403188134077	PPI
Lats2	Stk4	0.445403188134077	PPI
Araf	Rab38	0.445403188134077	PPI
Ldhb	Cav3	0.445403188134077	PPI
Ldhb	Dlg4	0.445403188134077	PPI
Nrp1	Flna	0.445403188134077	PPI
Med14	Kat2a	0.445403188134077	PPI
Zzz3	Kat2a	0.445403188134077	PPI
Med16	Kat2a	0.445403188134077	PPI
Axin1	Xpo1	0.445403188134077	PPI
Med21	Kat2a	0.445403188134077	PPI
Cux2	Dlg4	0.445403188134077	PPI
Hap1	Klc1	0.445403188134077	PPI
Ddx3x	Tbk1	0.445403188134077	PPI
Phb2	Rab4b	0.445403188134077	PPI
Ryr2	Arf1	0.445403188134077	PPI
Ryr2	Tgm3	0.445403188134077	PPI
Ryr2	Myh1	0.445403188134077	PPI
Pdia3	Dlg4	0.445403188134077	PPI
Myo10	Dcc	0.445403188134077	PPI
Acsl1	Cav3	0.445403188134077	PPI
Mycn	Max	0.445403188134077	PPI
C1qbp	Tfam	0.445403188134077	PPI
H13	Hmga2	0.445403188134077	PPI
Ddx55	Rab13	0.445403188134077	PPI
Ddx41	Tbk1	0.445403188134077	PPI
Tra2a	Xpo7	0.445403188134077	PPI
Trpm7	Trim3	0.445403188134077	PPI
Kalrn	Synpo	0.445403188134077	PPI
Nptn	Dlg4	0.445403188134077	PPI
Ezh2	Trpm7	0.445403188134077	PPI
